1.615508885,0.04365349795
2.911281637,0.005502351936
3.836833603,0.05643603953
4.947495961,0.02252289435
6.243268713,0.05649544008
7.168820679,0.005607445218
8.279483037,0.03109028147
8.46459343,0.07352055177
10.50080775,0.04811539316
10.68591815,0.09054566346
12.72213247,0.1202939162
14.94345719,0.1373190279
17.16478191,0.1628292798
19.38610662,0.1798543915
21.60743134,0.1162706712
23.82875606,0.2266323251
26.05008078,0.252142577
28.27140549,0.1800737166
30.49273021,0.2861928004
32.15872375,0.3032042043
32.71405493,0.21836651
34.38004847,0.320229316
34.93537964,0.2353916217
37.15670436,0.3372681355
39.37802908,0.3500506771
41.5993538,0.3628332186
43.82067851,0.3798583303
46.04200323,0.3035468998
48.26332795,0.4096659836
50.48465267,0.4224485252
52.70597738,0.3461370946
54.9273021,0.3631622063
57.14862682,0.380187318
59.36995153,0.4014549998
61.59127625,0.4184801115
63.81260097,0.4355052232
66.03392569,0.456772905
68.2552504,0.4907682971
70.47657512,0.5120359788
71.0319063,0.509628799
72.69789984,0.5436104833
74.36389338,0.5606218872
76.02988691,0.5946035715
77.69588045,0.6116149753
79.36187399,0.6455966596
80.65764674,0.6739124452
82.13852989,0.7050611801
83.80452342,0.7475280046
85.47051696,0.7475691281
86.02584814,0.7730382565
87.32162089,0.8098391823
88.80250404,0.8240176368
89.54294561,0.8579764748
93.24515347,0.9344341221
93.80048465,0.9683883907
95.46647819,0.9853997946
96.20691976,1.013701872
99.35379645,1.104287712
102.6857835,1.168008511
103.9815563,1.200566866
105.4624394,1.231715601
107.128433,1.265697286
108.7944265,1.29119383
109.9050889,1.316676666
113.2370759,1.376154894
114.9030695,1.414379149
119.3457189,1.469642223
121.5670436,1.486667334
123.7883683,1.486722165
125.4543619,1.495248429
133.7843296,1.546364888
136.0056543,1.554904859
138.226979,1.563444831
146.0016155,1.623032722
154.8869144,1.686890598
157.1082391,1.69967314
158.7742326,1.716684544
161.5508885,1.742208503
163.7722132,1.754991045
165.993538,1.772016157
168.2148627,1.793283838
170.4361874,1.81879409
172.6575121,1.835819202
174.8788368,1.857086884
176.5448304,1.869855718
180.4321486,1.908134803
182.6534733,1.929402485
184.8747981,1.937942457
186.5407916,1.95495386
187.0961228,1.980422989
189.3174475,2.005933241
190.983441,2.005974364
191.5387722,2.031443493
193.2047658,2.022999476
193.9452073,2.051301554
195.4260905,2.056994868
195.9814216,2.082463996
197.6474152,2.0994754
205.9773829,2.21423041
208.1987076,2.227012952
209.8647011,2.244024356
213.7520194,2.307758862
215.9733441,2.329026544
218.1946688,2.367264506
220.4159935,2.397017328
222.6373183,2.42252758
224.858643,2.443795262
226.1544157,2.473525237
228.19063,2.49478835
229.4864028,2.527346706
230.9672859,2.53304002
231.7077275,2.561342098
233.1886107,2.558550272
233.9290522,2.59250911
235.4099354,2.592545664
236.150377,2.626504502
237.6312601,2.618055916
240.407916,2.694490717
242.6292407,2.736971249
244.2952342,2.753982653
245.0356758,2.782284731
246.516559,2.779492905
247.2570005,2.813451743
248.7378837,2.821973437
249.2932149,2.855927706
251.5145396,2.898408238
254.8465267,2.957886466
256.1422994,2.986202252
257.6231826,2.983410426
258.3636241,3.020197644
259.8445073,3.034376099
260.5849488,3.068334937
262.065832,3.076856631
262.6211632,3.106568329
263.7318255,3.136293736
265.9531502,3.157561418
267.0638126,3.195771964
268.7298061,3.212783368
269.2851373,3.246737637
270.9511309,3.263749041
271.506462,3.293460739
272.8022348,3.323190715
274.2831179,3.331712409
274.8384491,3.361424108
275.9491115,3.399634654
277.615105,3.425131198
279.2810985,3.459112883
280.3917609,3.493080859
280.9470921,3.467639146
281.6875337,3.527053405
283.1684168,3.518604819
283.9088584,3.580847457
285.3897415,3.603511052
286.1301831,3.63181313
287.6110662,3.654476725
288.1663974,3.679945853
289.4621702,3.716746779
291.4983845,3.764879502
292.7941572,3.798852048
293.164378,3.756435485
294.2750404,3.815858882
294.8303716,3.849813151
295.9410339,3.883781127
297.0516963,3.926234244
299.273021,3.977199917
300.5687938,4.019657603
302.0496769,4.028179297
302.7901185,4.056481375
304.8263328,4.087643817
306.4923263,4.06222952
307.0476575,4.12163921
308.1583199,4.155607186
308.7136511,4.121680333
309.2689822,4.062298059
310.9349758,4.062339183
311.4903069,4.079323171
313.1563005,4.062394014
313.7116317,4.087863143
315.9329564,4.096403114
318.1542811,4.104943086
320.3756058,4.104997917
322.5969305,4.117780458
324.8182553,4.12632043
327.03958,4.139102971
328.1502423,4.113674966
329.4460151,4.141990752
331.4822294,4.156182914
333.7035541,4.130782325
335.9248788,4.173262857
338.1462036,4.173317689
340.5526387,4.176205469
342.0335218,4.164928503
342.7739634,4.190402201
344.8101777,4.207422743
346.4761712,4.182008446
347.2166128,4.207482144
349.2528271,4.224502686
350.9188207,4.199088389
351.6592623,4.227390467
353.6954766,4.241582629
355.9168013,4.241637461
358.138126,4.250177432
360.5445611,4.261550353
362.5807754,4.275742515
364.8021002,4.275797346
367.0234249,4.267367038
369.2447496,4.30984757
371.4660743,4.309902401
373.687399,4.318442373
376.0938341,4.329815293
378.1300485,4.318552035
380.5364836,4.346895236
382.5726979,4.335631978
384.2386914,4.335673102
384.979133,4.361146799
387.0153473,4.348469351
388.6813409,4.352753045
389.2366721,4.378222173
391.4579968,4.395247285
393.1239903,4.386803268
393.6793215,4.412272396
396.0857566,4.415160177
398.1219709,4.429352339
400.3432956,4.446377451
402.5646204,4.446432282
404.7859451,4.463457394
407.1923802,4.466345175
409.2285945,4.480537337
411.6350296,4.483425118
413.1159128,4.472148151
413.6712439,4.49761728
415.8925687,4.489186971
418.2990038,4.517530172
420.3352181,4.506266914
422.5565428,4.523292026
424.2225363,4.523333149
424.9629779,4.548806847
426.9991922,4.540371969
429.220517,4.55739708
431.4418417,4.582907332
433.1078352,4.574463315
433.6631664,4.599932444
435.8844911,4.616957556
437.5504847,4.591543258
438.2909262,4.617016956
440.3271405,4.634037499
441.9931341,4.608623201
442.7335757,4.634096899
444.76979,4.625662021
446.9911147,4.668142553
449.2124394,4.655469674
451.4337641,4.685222496
453.6550889,4.702247608
455.8764136,4.689574729
457.5424071,4.693858422
458.2828487,4.71933212
