350.5,4.220257772,186.3035799
351,4.222323715,186.4892616
351.5,4.224388267,186.6742184
352,4.226450859,186.8584392
352.5,4.228511006,187.041919
353,4.230568303,187.2246803
353.5,4.232622401,187.4066701
354,4.234673026,187.5878959
354.5,4.23672004,187.7683581
355,4.23876344,187.9480542
355.5,4.240803058,188.1269545
356,4.242838919,188.3050596
356.5,4.244871148,188.4823706
357,4.246899962,188.6588921
357.5,4.248925653,188.8346326
358,4.250948612,189.0095754
358.5,4.252969218,189.1837223
359,4.254987828,189.3570801
359.5,4.257004797,189.5296609
360,4.259020525,189.7014667
360.5,4.261035438,189.8724909
361,4.263049879,190.0427401
361.5,4.265064136,190.2122274
362,4.267078413,190.3809737
362.5,4.269092845,190.5489564
363,4.271107476,190.7162059
363.5,4.27312239,190.8827363
364,4.27513729,191.0485734
364.5,4.277151757,191.2137122
365,4.279165287,191.3781907
365.5,4.281177304,191.5420177
366,4.283187158,191.7051844
366.5,4.285194132,191.8677212
367,4.287197383,192.0296495
367.5,4.289195959,192.1910087
368,4.291188857,192.3517884
368.5,4.293175056,192.5120071
369,4.295153547,192.6716916
369.5,4.297123357,192.830864
370,4.299083575,192.9895348
370.5,4.301033385,193.1477185
371,4.302972123,193.305428
371.5,4.304899315,193.4626842
372,4.306814682,193.6194843
372.5,4.308718134,193.7758395
373,4.310609733,193.931761
373.5,4.312490011,194.0872592
374,4.314359787,194.2423563
374.5,4.316220112,194.3970513
375,4.318072319,194.5513351
375.5,4.31991805,194.7052199
376,4.321759268,194.8587151
376.5,4.323598162,195.0118208
377,4.325437112,195.1645143
377.5,4.327278625,195.3168197
378,4.329125665,195.4687215
378.5,4.330981304,195.6202196
379,4.33284868,195.7712928
379.5,4.334730991,195.9219086
380,4.336631473,196.0720722
380.5,4.338553366,196.2217945
381,4.340499775,196.3710326
381.5,4.342473624,196.5197758
382,4.344477537,196.6680219
382.5,4.346514213,196.8157259
383,4.348586023,196.9628865
383.5,4.350695207,197.1094838
384,4.352843388,197.2555057
384.5,4.355031852,197.4009146
385,4.357261529,197.5457052
385.5,4.359532943,197.6898554
386,4.361846211,197.833341
386.5,4.364201054,197.9761403
387,4.36659676,198.1182152
387.5,4.369032184,198.2595565
388,4.371505764,198.4001427
388.5,4.374015527,198.5399626
389,4.376559149,198.6789687
389.5,4.379133986,198.817159
390,4.381737112,198.9545165
